1, 1, 0, 0, 0.0, 0.0, 1.0
2, 2, 0, 0, 0.0, 0.0, 1.0
3, 3, 0, 0, 0.0, 0.0, 1.0
4, 4, 0, 0, 0.0, 0.0, 1.0
5, 5, 0, 0, 0.0, 0.0, 1.0
6, 6, 0, 0, 0.0, 0.0, 1.0
7, 7, 0, 0, 0.0, 0.0, 1.0
8, 8, 0, 0, 0.0, 0.0, 1.0
9, 9, 0, 0, 0.0, 0.0, 1.0
10, 10, 0, 0, 0.0, 0.0, 1.0
1, 0, 0, 0, 0.0, 0.0, 1.0
2, 0, 0, 0, 0.0, 0.0, 1.0
3, 0, 0, 0, 0.0, 0.0, 1.0
4, 0, 0, 0, 0.0, 0.0, 1.0
5, 0, 0, 0, 0.0, 0.0, 1.0
6, 0, 0, 0, 0.0, 0.0, 1.0
7, 0, 0, 0, 0.0, 0.0, 1.0
8, 0, 0, 0, 0.0, 0.0, 1.0
9, 0, 0, 0, 0.0, 0.0, 1.0
10, 1, 0, 0, 0.0, 0.0, 1.0
11, 1, 1, 0, 0.09090909090909091, 0.0, 0.9090909090909091
12, 1, 1, 0, 0.08333333333333333, 0.0, 0.9166666666666666
